product_title,product_price,review_title,review_rating,review_verified_buyer,review_content
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,E ce trebuie,5,False,"Eu nu mă pot considera un audiofil, dar pot spune că-mi place să ascult muzică la o calitate cât de cât bună, iar aceste căști își fac treaba perfect. Din punctul meu de vedere se aude a-ntâia și, mai presus de atât, sunt extrem de comode (și am ditamai lubenița de cap). În ceea ce privește materialele, n-am nimic împotriva modului în care au fost fabricate. Sunt căști, nu bijuterii. Sony rămâne the king of the hill în ceea ce privește aspectul audio. Înainte sa cumpăr XM5 am avut și încă am WF-1000XM4, care sunt niște earbuds, de asemenea, de nota 10. Cheers!"
"Casti Over the Ear Sony WH-1000XM5S, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Argintiu",1799.99,Nu merita,2,False,"Fac comparatie cu Bose 700 care sunt de vreo 2 ani pe piata si Bose QC 35II, (ambele perechi le detin).<br /> Sony sunt clar peste Bose QC35 din toate punctele de vedere, calitate audio conferinte, calitate muzica, NC, anularea zgomotului de fundal in apeluri. Cand vine vorba de confort, fiind purator de ochelari, faptul ca Sony sunt mai usoare si nu stau asa de strans pe cap, imi creaza un disconfort (ciudat, ma asteptam la opusul).<br /> Cand le-am comparat cu Bose 700, la fel, mai confortabile Bose pentru mine, NC-ul mi s-a parut similar, nu pot spune ca una a fost mai buna decat cealalta pereche, anularea zgomotului de fundal a parut un pic mai bun pe Bose (probabil Sony se vor imbunatati in timp cu updates ), cat despre sunet, spre surprinderea mea nu mi-a placut deloc comparativ cu Bose 700, Sony au un sunet deschi cu bass, insa, bass-ul pare fals, am incercat cu tot felul de setari de EQ si Bose se auzea cel mai natural.<br /> Cate despre calitatea materialelor, Sony mi se par ultimele ieftinituri... Inteleg ca au vrut sa fie usoare dar mi se par prost facut, imediat cum le iei in mana ti se pare ca ceva nu este in regula.<br /> Nu isi merita banii sub nicio forma, mai ales ca Bose 700 se gasesc la preturi accesibile."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Foarte multumit,5,True,"Este. Un cadou oferit fiului meu de care este foarte mulțumit. Mi-a spus ca ii plac mai mult față de cele de la Apple Airpods Max și chiar cele de la Dr Free, pe care le-a avut."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Excelent,5,False,Sunt foarte bune da la mine după 2 săptămâni a picat casca dreapta și nu se mai auzea nimic
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Nu recomand,1,True,"Vopseaua mată de pe casti a inceput sa se ia. Le am de 5 luni si am avut grija de ele, in rest se aud ok. Emag nu le repara la garantie spunand ca le am curatat eu cu ce nu trebuie"
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Foarte multumita,5,True,"Sunt foarte incantata de casti, sunt exact ce trebuie!<br /> Si livrarea a fost rapida"
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Excelent,5,False,"Peste asteptari din toate punctele de vedere. Funcția de reducere a zgomotului funcționează mult mai bine decât ma așteptam su diferența dintre Sony și alte mărci se simte. Calitatea audio e foarte bună, iar dacă te joci puțin la EQ și mărești frecventele înalte e și mai bine. Am testat și SENNHEISER Momentum 4, iar diferențele sunt foarte clare, in favoarea Sony. Cu siguranță merita diferența de preț. Recomand din toată inima."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,"Super faine căștile, NU pentru gaming!",4,True,"Se aud foarte bine, build quality superior iar noise cancelling chiar depășește orice așteptări.<br /> <br /> Dacă cumpărați căștile doar pentru audio experience, atunci e o alegere foarte bună. Atenție în schimb pentru cei ce vor să le folosească și în gaming! Nu suportă stereo audio + microfon. Prin urmare n-ai cum să ai un sunet decent și microfon în același timp, nici măcar pe cablu.<br /> <br /> În business meetings, am întâlnit probleme de conectare cu Windows10, se conectau doar pe stereo, nu și pe headset (ca să meargă microfonul). Pe Windows11 au mers foarte bine ambele moduri.<br /> <br /> O să dau 5 stele pentru build quality, sunet și noice cancelling, până la urmă pentru asta dunt gândite. <br /> <br /> Nu cumpărați dacă aveți de gând să le folosiți în gaming!"
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Foarte multumit,5,True,Foarte bune
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Foarte bune căștile dor va rog sa adăugați senzorul de proximitate in ambele cupe deoarece oprirea automata nu funcționează cum trebuie De asemenea va rog faceți sa fie Water Reaistant următoarele modele,4,True,Noise cancelling extraordinar
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Excelent,5,True,"Recomand, sunetul este excelent, iar funcția de ANC își face treaba fără vreun reproș."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Sony WH-1000M5 vs Sony WH-1000XM3,5,True,"O sa incerc sa imi expun parerea mai jos si sa fac o comparatie intre Sony WH1000XM5 si WH1000XM3 (pe care le detin si le-am folosit timp de 3 ani).<br /> Va reamintesc ca avem auzul diferit, fiecare dintre noi avand auzul mai sensibil pe anumite frecvente. De aici si parerile diametral opuse la produsele audio in general. De exemplu am citit pareri despre produse unde unii spuneau: bass-ul este suuuuper puternic, iar altii: lipsa totala de bass. 😊 <br /> Incep prin a va evidentia minusurile castilor Sony WH1000XM5 (unele au mai fost scrise aici)<br /> - Nu se pliaza. Pentru cei care le folosesc in deplasari este un mare minus. Probabil au ales sa fie mai inchegate. Au fost discutii ca dupa un timp XM4 sau XM3 incep sa scartaie sau sa trosneasca. (eu nu am patit asa ceva cu XM3)<br /> - Cand le pui pe gat cupele se intorc doar cu buretele in sus, fiind destul de expuse. Ce ii costa pe fabricanti sa le faca rotative in ambele parti sau macar cu buretele in jos?!<br /> - Un aspect care pe mine m-a deranjat destul de tare este ca raman urme/amprente pe ele oricat de curat ai fi pe maini. Dupa cateva atingeri ai senzatia ca un copil mic s-a jucat cu ele si le-a mazgalit. Aici ma refer la culoarea neagra. Nu stiu daca pe alte culori se observa asa de tare. Avand si comenzile de tip “touch” este clar ca o sa stai cu mana pe ele mai des.<br /> <br /> Dimensiuni. <br /> Mie nu mi s-au parut mari dar cu siguranta sunt mai groase fata de XM3 (posibil asemanatoare cu XM4). Deignul depinde de gusturile fiecaruia, mie mi s-a parut OK.<br /> Pentru mine sunt comode, dar depinde de fiecare ""scafarlie"". Le pot tine 4-5 ore fara probleme.<br /> <br /> Plusuri (comparativ cu XM3) ar fi urmatoarele:<br /> - Bass-ul este prezent, definit si curat. La XM3 mi s-a parut ca este mai puternic deoarece uneori vibrau buretii, dar cred ca puterea era aceeasi. Posibil la hip-hop/rap sa fie mai interesant sa iti vibreze cu tot cu casti 😊. Poate datorita acestui bass echilibrat mediile sunt mai clare. Sunetul este curat si de o calitate foarte buna. Am incercat rock vechi, rap, pop, in toate a fost o auditie placuta. PARCA un pic mai buna fata de XM3 (nici acestea nu sunt slabe calitativ). Sincer nu am sesizat o evolutie extraordinara a calitatii fata de celelalte. O diferenta exista dar nu WOW.<br /> - ANC-ul (active noise canceling) este imbunatatit fata de XM3 dar nu este o diferenta foarte mare. Zgomotele facute de ventilatoare, aer conditionat si alte echipamente care bazaie, sunt acoperite de ambele modele de casti. Diferenta pe care am sesizat-o este ca la XM3 se auzea acel ANC foarte putin ca un fel de fasait de joasa intensitate, cu care unii utilizatori nu s-au obisnuit. La XM5 acel zgomot nu mai exista. Cam asta ar fi diferenta. Clar ANC-ul isi face treaba foarte bine izoleaza chiar si vocile 60%-80%. (tot cam asa si la XM3). Atentie! Unii nu supota ANC-ul, dar se poate regla. (exista o senzatie de presiune in urechi)<br /> Acumulatorul este mult mai bun la XM5. Nu pot sa dau o estimare, deoarece nu le-am descarcat mereu complet. O sa revin dupa cateva teste. <br /> In video-covorbiri pe Skype se aud OK pe laptop. La telefon au fost persoane care mi-au spus ca se aude OK, altele ca ma aud infundat si in departare. Zgomotele de fond nu sunt acoperite asa cum se lauda Sony, astfel ca sunt auzite de catre interlocutori.<br /> <br /> Nu scapa prea mult sunetul in exterior, astfel ca nu ii deranjezi pe cei din jur cu ce asculti. Cam pana pe la 50% nu sesizeaza nimeni. Apoi foarte putin.<br /> Lag-ul in Youtube si filme nu prea exista. Am observant ceva dar nu stiu daca era din cauza castilor) Nu stiu in jocuri deoarece nu le-am incercat.<br /> <br /> Se pot conecta la 2 device-uri si comuta destul de usor intre ele. Ba mai mult poti sa asculti de pe ambele in acelasi timp. Exista posibilitatea sa activezi Adaptive Sound Control si sa isi reglaze ANC-ul in functie de mediul in care te afli. Astfel sa nu mai fie nevoie sa il treci pe “ambient” sau ANC cand esti pe strada, in autobuz, etc. Personal nu folosesc.. Dar na. Exista si multe alte optiuni dar va las sa le descoperiti pe site-urile de specialitate<br /> <br /> O concluzie de final, deoarece m-am intins cam mut. <br /> Sunt pentru audiofili? Nu stiu, pt ca nu ma consider unul iar aici e de discutat. Se pare ca nu toti avem capacitatea sa auzim chiar atat de fin incat sa ne credem audiofili. Poate este si o chestie care se educa in timp si tine si de situatia financiara a fiecaruia. 😊<br /> Sunt pt cei care apreciaza calitatea audio dar si functiile in plus fata de niste casti clasice? DA<br /> Pretul de 1700 lei este potrivit? NU<br /> Merita sa le cumperi in detrimentul celor MX3 Sau MX4? La pretul acesta NU.<br /> Le-as returna? NU 😊<br /> Daca aveti intrebari si le si “vad”, va raspund cu placere."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Cele mai bune casti sub 1000€,5,True,"Le am tot testat, sunt perfecte, nu au o presiunea deranjanta pt ANC ca la alte casti mai scumpe cu ANC mai slab, practic au un AI care stie cat ANC ai nevoie.<br /> Adevarat, un dezavantaj ar fi ca sunt foarte sensibile la atingeri uleioase deci trebuie curatate mai des, alt dezavantaj ar fi ca nu sunt rezistente la nimic transpiratie sau altceva deci nu prea poti sa le iei la sala.<br /> In rest totul se indreapta spre perfectiune"
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Multumit,5,True,"Sunetul este superb, iar anularea fonica buna. Se aud zgomote imprejur, insa de indata ce pornesc muzica, aceste sunt reduse semnificativ mai mult. <br /> <br /> Ceea ce nu-mi place la ele este faptul ca daca ploua sau este prezenta umiditate ridicata in aer, touchpad-ul tinde sa o ia razna si sa genereze apasari random, care uneori devin enervante (din fericire cand se intampla acest lucru, castile il dezactiveaza pana la repornirea acestora)"
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Excelent,5,True,Sunt faine
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Excelent,5,True,"Senzationale. Sunet excelent, singurul minus probabil este decizia de a avea castile invartindu-se la 90 de grade doar intr-o singura directie"
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Acceptabil,4,True,"Pana acum castile s-au comportat exemplar de cand le am. Comode, bentita este putin prea dura pentru gustul meu as fi vrut ceva mai moale. Ca sunet sunt foarte bune cu mici ajustari din eq, anc este top nu am ce sa reprosez. Acum din punctul meu de vedere merita 1800 lei? Nu chiar. Am sa mai testez cateva zile aceste casti si probabil voi reveni cu actualizari. Pana acum nu stiu daca sa le pastrez sau sa le dau retur sa iau un momentum 4 sau qc45"
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Pret/calitate merita,5,False,Pentru suma de 1600 sunt printre cele mai bune casti bluetooth de pe market
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Fix ce te aștepți,4,True,"Super comode, destul de precise, gesturile sunt precise, dar dacă vreți să stoarceți tot ce au de oferit va sugerez Tidal sau Apple Music.<br /> Păcat de unele funcții precum un auto shutdown/standby atunci când nu le folosești sa nu fie nevoie sa le tot oprești și pornești sau gesturile sa fie disponibile pe ambele pads.<br /> Ce tine de baterie încă nu mă pot pronunța, momentan pot zice că de la 60% la 20% au fost redate 6 ore numai pe ANC on. Închid cu o nota pozitiva pe încărcare, bateria a facut un 20 - 100 in mai puțin de 30 de minute."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Excelent,5,True,Foarte bune. Recomand pentru toata experienta oferita
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Foarte multumita,5,True,"Au fost cadou. Soțul meu este foarte mulțumit de aceste căști și nu a avut nici o plângere până acum la adresa lor. Par o investiție bună, însă în comparație cu Airpods Max, mie una nu îmi plac. Asta este o părere personală, bineînțeles. Soțul nu le-ar da în favoarea Max-urilor. Probabil ține de obișnuiță și scop."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Foarte multumit,5,True,"Pro:<br /> - noise canceling genial. Pe strada. Prin traficul urban, efectiv nu auzi nimic în afara de muzica. Drumul până la serviciu și înapoi a devenit o plăcere. Cu toate astea, trebuie sa te asiguri la trecerile de pietoni pt că nu auzi claxonul sau alt sunet.<br /> - foarte comode la purtat pe perioada îndelungată. Sunt ușoare și le porți fara prea mult disconfort.<br /> - bateria tine 30 ore. Eu fac 1 h dus întors și pt mine e ok. Cred că le încarci datape luna. <br /> -sunetul este excelent pt mine. Bass puternic și clar, muzica se aude foarte bine. <br /> - in setări ai o groaza de chestii, de la câteva prestări de profiluri de sunet, până la personalizarea noice canceling-ului dupa gust. <br /> - conectate prin jack la controlerul de PS5, direcționează tot sunetul in căști. Astfel pot să mă joc pe ps5 cu căștile fara probleme.<br /> <br /> Cons:<br /> - nu se împachetează că varianta 4. Trebuie sa le tii la gât și când le dai jos nu prea ai unde sa le pui. Sunt destul de mari.<br /> - când ești pe noise canceling și apesipe butonul de ambient mode, se da pe ambient mode o perioada limitată de timp, după care se da înapoi pe noise canceling. Dacă intri în magazin (și apeși pe buton sa treci pe ambient mode, de pe casca), după o perioadă trece înapoi pe noise canceling singur și trebuie să mai apeși odată. Altfel nu auzi nimic din ce spun cei din jur.<br /> - când le dai jos de pe urechi și le lași pe gat, cupele nu le poți orienta spre tine, doar înspre exterior. Astfel sunt predispuse la accidente. <br /> - la mine nu s-au conectat automată 2 dispozitive, deși am bifat sa o facă, deși aveam 2 dispozitive înregistrate. Trebuie sa le conectezi manual pe ambele și abia apoi rămân conectate. Probabil nu m-am jucat eu suficient cu ele, cine știe.<br /> - aplicația are careva notificări enervante, nu le poți dezactiva pe categorii, deci daca oprești notificarea ce îți spune că ai ambient mode pornit (deși știi că o ai că tu ai apăsător buton, și se aude și in căști sunetul exterior), practic nu mai ești notificat dacă primești update de soft. Aiurea.<br /> - sunetul 360 nu funcționează pe Spotify sau alte aplicații, doar pe Tidal și acolo doar la abonamentul de 50lei/luna. Cam mult după părerea mea."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Foarte multumit,5,True,"Foarte bune: <br /> -se aud excelent (wired, altfel ar fi un lag de 0,5-1 secunda Bluetooth); <br /> -ANC excelent (reduce zgomotul ambiant cu cel putin 40 dB; nu se aude niciun fasait; senzatia de presiune este minima); <br /> -sunt foarte confortabile si placute la atingere<br /> -raport calitate-pret acceptabil"
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,"Hardware blana, soft ok.",4,True,"Totul este foarte ok dpdv experienta, dar soft-ul (in special pentru cei care folosesc Apple) mai are de tras, cateva:<br /> - sistemul de detectie a vocii merge foarte aleatoriu, am ramas pe L deocamdata (mod manual)<br /> - egalizatorul are un limiter atasat, deci nu este chiar egalizator clasic<br /> <br /> In rest nu am ce sa le reprosez dpdv calitate sonor, voce, anc, se aud exceptional. Probabil in timp o sa mai rezolve din hibele din soft-ul lor."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Slab,2,True,"Am returnat recent aceasta pereche de casti, dupa o saptamana de testare <br /> <br /> pro:<br /> 1. Sunt comfortabili, cam la fel ca si generatia anterioara xm4, poate un pic mai comfortabili de fapt<br /> 2. Bateria tine foarte mult si se incarca repede, exact ca in reclame - asta o sa-mi lipseasca, poti folosi setarea DSEE Extreme toata ziua (la XM4 se duce bateria daca faci asta)<br /> 3. Sunetul e chiar bun, desi e mai putin bogat ca XM4 cu care m-am obisnuit, in fine, daca nu esti audiofil, probabil o sa-ti placa calitatea sunetului<br /> 4. Are raza bluetooth un pic mai buna decat XM4, un pic<br /> <br /> con:<br /> 1. Touch panel defect, am citit pe net si am vazut ca mai multi au avut probleme cu asta, practic se activeaza singur si inregistreaza atingeri fantoma. Daca touch panel este oprit din setarile din aplicatie, in continuare auzi un sunet cand te atingi de touch panel, chiar si daca e oprit, foarte enervant.<br /> 2. Se inchide singur in timp ce este folosit activ, in timp ce utilizatorul are castile pe cap si asculta ceva, se inchide fara niciun motiv<br /> 3. ANC mai prost decat XM4 - parerea mea<br /> 4. Are husa mult mai mare decat modelul anterior, la XM4 am chiar apreciat ca era foarte compact, XM5 nu este<br /> <br /> Eu personal m-am intors la modelul mai vechi si astept urmatorul sau poate o sa incerc castile JBL."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Excelent,5,False,Super ok! Calitate
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Cu adevarat Premium!,5,True,"Pro:<br /> - Le-am cumparat pentru a asculta muzica cu bass accentuat. Sunetul e super Premium, o adevarata incantare! Foarte apropiate de castile Sennheiser HD600 (cu Dolby pornit si bass-ul aproape la maximum)... Basul e foarte puternic, dar parca un pic mai jos, mai mult il simti decat il auzi, parca nu e asa de accentuat/pronuntat ca la Sennheiser (cu egalizator only, nu nativ). Sigur e o chestie de setare egalizator, si o s-o gasesc in viitorul apropiat<br /> - Foarte utile, pentru a nu mai auzi asa tare concertul de bormasina si orchestra in Do major de la vecini<br /> - Filtreaza foarte bine zgomotul ambiant, clar sunt Number One la capitolul Noise Cancelling!<br /> - Trec singure in mod ambiant cand incepi sa vorbesti (dar si daca tusesti, sau iti reglezi vocea), apoi revin la modul noise cancelling<br /> <br /> Contra:<br /> - As fi preferat sa se stranga si mai mult, sunt cam la limita, un pic mari si de aceea probabil cupele apasa cam tare in partea de jos-fata. Plantronics (PLT BB Pro 2) si in special Sennheiser mi se par mai comode, dar cred ca ma voi obisnui."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Foarte slab,1,True,"Căștile sunt mult prea largi, alunecă de pe cap. Funcțiile adiacente sunt mult prea invazive, în sensul în care dacă sunt activate îi permiți device-ului să asculte tot ce se întâmplă în jurul tău. Drept, ca ai posibilitatea de a le dezactiva. Însă tot mi se pare un risc destul de mare mai ales dacă device-ul sursă nu e securizat corespunzător."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Rezonabil,4,True,"Un upgrade decent față de xm4, fratele mai vechi.<br /> Cu ce vine in plus?<br /> 1. Noise cancelation de top. Chiar dacă xm4 erau deja bune la noise cancelation, xm5 sunt și mai bune, cele mai bune în piață, de departe!<br /> 2. Microfoane foarte bune, calitatea apelurilor e nemaipomenită!<br /> 3. Calitatea suntetului îmbunătățită față de xm4, bas mult mai intens!<br /> <br /> Ce nu mă încântă la el:<br /> 1. Se opresc subit în timp ce le folosesc. Cumva observă că nu le folosesc, chiar dacă sunt într-un apel, sau sunt în tren și văd un serial pe Netflix! Am dezactivat opțiunie de oprire automată, am rezolvat, dar totuși....<br /> 2. Sunet okaysh doar. Da, față de xm4 e mai bine, dar față de Momentum 3 sau HX sunt inferioare!<br /> 3. Nu sunt atât de portabile, se răsucesc doar într-o parte, iar case-ul lor e foarte ciudat, mare și puțin practic."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,,5,True,"Se aud bine. Default bagă cam mult bas dar se poate scoate din aplicație. Mediile și înaltele sunt foarte ok.<br /> <br /> Are destul de multe setări de configurat, par destul de complexe.<br /> <br /> Materialele folosite sunt de calitate, plasticul pare cauciucat.<br /> <br /> Din păcate nu pot înlocui căștile mediocre de PS5 pentru că nu sunt compatibile cu PS5."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Recomand,5,True,"Produsul este foarte calitativ.Înainte dețineam o pereche de Airpods Pro, dar acestea sunt cu mult o evoluție fata de acestea. Un produs care își merita toții banii."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Recomand,5,True,Foarte bune.
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Recomand,5,True,"Build quality foarte bun, confortabile in situatii de purtare indelungata (3-4h), sunet foarte bun (recomand instalarea aplicatiei), potrivite si pentru apeluri."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Recomand,4,True,"+ functie de noise cancelling top <br /> + are un microfon excelent<br /> + touch controlul functioneaza foarte bine <br /> + are o autonomie foarte buna, eu am scos 31 de ore cu ANC on si vreo 52 de ore cu ANC off<br /> + aplicatia Sony Headphones Connect e foarte utila pentru optimizarea calitatii sunetului <br /> + este mai confortabil decat WH-1000XM4<br /> <br /> - butoanele fizice de ON/OFF si NC/AMB sunt pozitionate foarte prost, e usor sa le confunzi<br /> - modelul negru atrage amprentele foarte urat<br /> - e destul de sensibil la medii cu umiditate ridicata<br /> - personal nu ma omor dupa designul lui, modelul precedent mi s-a parut mai frumos<br /> <br /> Merita 1900 de lei? Depinde. Pentru cineva care vrea cel mai bun noise cancelling de pe piata si o autonomie excelenta, poate. Pentru cineva care vrea o calitate audio extraordinara cred ca exista optiuni mai ieftine. Daca ar costa 1500 de lei i-as da 5 stele, dar asa ii dau 4."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Excelent,5,True,"Sunet excellent, noise canceling super bun."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Super,5,True,"Am trecut de la M4 la acestea si chiar sunt o evolutie. Anularea zgomotului este wow, daca la cealalta versiune era deja exceptionala, aici ramai fara cuvinte.<br /> Mult mai comode decat versiunea anterioara, buretii sunt mult mai moi, dar transpiri mult mai rau cu acestea. <br /> Sunetul este si el ce trebuie."
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Excelent,5,True,Caliatate foarte buna a sunetelor. Bassul este mai mult decat ok.<br /> Bateria tine foarte mult.<br /> Buretele de la casti este foarte moale si uneori chiar nici nu simt ca am catile pe urechi.<br /> Le folosesc zilnic si subt foarte multumit de aceste casti.
"Casti Over the Ear Sony WH-1000XM5L, Wireless, Bluetooth, Noise cancelling, Autonomie baterie 30 ore, Microfon, Alexa si Google Assistant, Albastru",1799.99,Cele mai bune casti cu noise cancelling,5,True,"Aceste casti sunt peste tot ce e in piata la capitolul noise cancelling si sunet, si spun asta dupa ce am incercat in prealabil Bose QC45 si BOSE 700. <br /> <br /> Comparativ cu BOSE QC45 (BOSE 700 mi se par sub QC45, deci o sa compar cu QC45):<br /> <br /> PRO:<br /> - SONY au un sunet mult mai clar, volum mai mare (se aud mai tare), si un bass foarte bun. <br /> - Noise cancelling-ul este iar peste BOSE, reusind sa filtreze mult mai multe sunete si sa redea o senzatie de liniste deplina (la BOSE se aude un fashait). <br /> - Sunetul este perfect balansat, pe cand la BOSE ai senzatia ca se aude mai tare in casca dreapta (e o problema cunoscuta la BOSE)<br /> - Presiunea pe urechi datorata noise cancelling-ului este mai mica la SONY.<br /> - Bateria la Sony m-a tinut 32 ore, pe cand la Bose doar 23 ore. <br /> - Aplicatia Sony are mult mai multe setari decat cea de la BOSE.<br /> <br /> CONTRA: <br /> - BOSE QC45 sunt mult mai comode decat SONY XM5. Dupa 2 ore de purtat SONY deja ma durea partea de sus a capului unde statea headband-ul, pe cand la BOSE nu am experimentat aceasta senzatie nici dupa un call de 4 ore. <br /> - Cushion-ul este iarasi mai comod la BOSE deoarece este putin mai larg si mai adanc si nu atinge deloc urechea, pe cand la SONY urechea atinge panza ce acopera speaker-ul in permanenta.<br /> - SONY nu se pliaza ca si BOSE deci sunt mai voluminoase la transport, iar cutia de transport este mult mai mare decat la BOSE<br /> - Pretul este mult mai mare decat cel al BOSE QC45.<br /> <br /> Eu unul am vrut cele mai bune casti pentru noise cancelling, asa ca am ramas cu SONY XM5. BOSE se aud mai prost si au problema cu balansarea sunetului, ceea ce pentru mine e un mare minus."
